DATE,DEXUSUK,DEXJPUS,DEXUSEU
1992-02-13,1.7725,127.68,
1992-02-14,1.7685,127.93,
1992-02-17,.,.,
1992-02-18,1.7510,128.00,
1992-02-19,1.7520,128.40,
1992-02-20,1.7500,128.65,
1992-02-21,1.7465,128.72,
1992-02-24,1.7480,129.10,
1992-02-25,1.7560,129.45,
1992-02-26,1.7455,129.68,
1992-02-27,1.7540,129.41,
1992-02-28,1.7560,129.15,
1992-03-02,1.7543,129.63,
1992-03-03,1.7390,130.84,
1992-03-04,1.7230,132.11,
1992-03-05,1.7160,131.85,
1992-03-06,1.7180,131.76,
1992-03-09,1.7225,131.92,
1992-03-10,1.7140,132.88,
1992-03-11,1.7253,133.45,
1992-03-12,1.7070,134.25,
1992-03-13,1.7115,133.60,
1992-03-16,1.7150,133.98,
1992-03-17,1.7310,133.45,
1992-03-18,1.7330,132.05,
1992-03-19,1.7110,133.27,
1992-03-20,1.7060,134.15,
1992-03-23,1.7150,133.70,
1992-03-24,1.7200,133.69,
1992-03-25,1.7320,133.35,
1992-03-26,1.7220,133.95,
1992-03-27,1.7395,133.12,
1992-03-30,1.7330,133.06,
1992-03-31,1.7363,132.92,
1992-04-01,1.7265,134.50,
1992-04-02,1.7295,133.83,
1992-04-03,1.7430,133.25,
1992-04-06,1.7500,132.72,
1992-04-07,1.7495,133.28,
1992-04-08,1.7485,132.60,
1992-04-09,1.7640,132.23,
1992-04-10,1.7652,132.90,
1992-04-13,1.7620,133.28,
1992-04-14,1.7710,132.79,
1992-04-15,1.7560,133.39,
1992-04-16,1.7477,133.90,
1992-04-17,1.7450,134.00,
1992-04-20,1.7425,134.50,
1992-04-21,1.7470,134.23,
1992-04-22,1.7625,134.15,
1992-04-23,1.7640,134.53,
1992-04-24,1.7720,134.53,
1992-04-27,1.7800,133.13,
1992-04-28,1.7750,133.33,
1992-04-29,1.7698,133.50,
1992-04-30,1.7750,133.30,
1992-05-01,1.7860,132.75,
1992-05-04,1.7830,132.70,
1992-05-05,1.7815,133.07,
1992-05-06,1.7945,132.50,
1992-05-07,1.7965,132.70,
1992-05-08,1.7875,133.40,
1992-05-11,1.7927,133.17,
1992-05-12,1.8130,130.50,
1992-05-13,1.8130,130.40,
1992-05-14,1.8220,130.20,
1992-05-15,1.8185,130.25,
1992-05-18,1.8355,128.80,
1992-05-19,1.8395,129.10,
1992-05-20,1.8308,129.58,
1992-05-21,1.8170,130.25,
1992-05-22,1.8142,129.40,
1992-05-25,.,.,
1992-05-26,1.8280,129.33,
1992-05-27,1.8010,129.95,
1992-05-28,1.8065,129.62,
1992-05-29,1.8290,127.75,
1992-06-01,1.8227,127.45,
1992-06-02,1.8245,127.53,
1992-06-03,1.8178,127.80,
1992-06-04,1.8250,127.57,
1992-06-05,1.8360,126.80,
1992-06-08,1.8340,127.20,
1992-06-09,1.8325,127.55,
1992-06-10,1.8330,127.65,
1992-06-11,1.8460,126.75,
1992-06-12,1.8515,126.65,
1992-06-15,1.8560,126.80,
1992-06-16,1.8600,126.70,
1992-06-17,1.8530,127.05,
1992-06-18,1.8655,126.65,
1992-06-19,1.8595,126.93,
1992-06-22,1.8615,127.10,
1992-06-23,1.8635,127.23,
1992-06-24,1.8770,126.68,
1992-06-25,1.8910,125.45,
1992-06-26,1.8910,125.72,
1992-06-29,1.9070,125.25,
1992-06-30,1.9035,125.87,
1992-07-01,1.9110,124.92,
1992-07-02,1.9180,124.60,
1992-07-03,1.9085,124.80,
1992-07-06,1.9102,124.55,
1992-07-07,1.9248,124.42,
1992-07-08,1.9195,124.85,
1992-07-09,1.8960,125.80,
1992-07-10,1.9210,125.40,
1992-07-13,1.9290,124.95,
1992-07-14,1.9130,126.00,
1992-07-15,1.9257,125.00,
1992-07-16,1.9355,125.45,
1992-07-17,1.9495,124.55,
1992-07-20,1.9180,125.25,
1992-07-21,1.9095,125.30,
1992-07-22,1.9035,126.90,
1992-07-23,1.9130,126.63,
1992-07-24,1.8985,127.67,
1992-07-27,1.9160,127.73,
1992-07-28,1.9290,127.58,
1992-07-29,1.9175,127.93,
1992-07-30,1.9195,127.65,
1992-07-31,1.9200,127.35,
1992-08-03,1.9237,127.28,
1992-08-04,1.9215,127.25,
1992-08-05,1.9130,127.40,
1992-08-06,1.9070,127.75,
1992-08-07,1.9290,127.50,
1992-08-10,1.9270,128.05,
1992-08-11,1.9215,128.05,
1992-08-12,1.9280,127.72,
1992-08-13,1.9310,127.27,
1992-08-14,1.9160,126.25,
1992-08-17,1.9257,125.75,
1992-08-18,1.9295,126.25,
1992-08-19,1.9350,126.30,
1992-08-20,1.9390,126.32,
1992-08-21,1.9475,126.07,
1992-08-24,1.9945,124.68,
1992-08-25,1.9880,124.90,
1992-08-26,1.9865,124.95,
1992-08-27,1.9762,124.90,
1992-08-28,1.9825,123.26,
1992-08-31,1.9893,122.95,
1992-09-01,1.9960,122.95,
1992-09-02,2.0035,123.00,
1992-09-03,1.9830,124.00,
1992-09-04,1.9945,123.22,
1992-09-07,.,.,
1992-09-08,2.0030,122.68,
1992-09-09,1.9750,123.23,
1992-09-10,1.9760,122.98,
1992-09-11,1.9235,124.23,
1992-09-14,1.8915,124.25,
1992-09-15,1.8715,124.38,
1992-09-16,1.8110,124.95,
1992-09-17,1.7815,124.43,
1992-09-18,1.7370,124.63,
1992-09-21,1.7125,123.72,
1992-09-22,1.7082,121.20,
1992-09-23,1.7085,120.15,
1992-09-24,1.7090,120.70,
1992-09-25,1.7140,120.50,
1992-09-28,1.7295,119.58,
1992-09-29,1.7690,119.75,
1992-09-30,1.7790,120.00,
1992-10-01,1.7340,120.00,
1992-10-02,1.7060,119.35,
1992-10-05,1.7010,119.65,
1992-10-06,1.7125,119.92,
1992-10-07,1.7175,120.02,
1992-10-08,1.6895,120.97,
1992-10-09,1.6975,122.00,
1992-10-12,.,.,
1992-10-13,1.7140,121.50,
1992-10-14,1.7098,121.02,
1992-10-15,1.7000,120.40,
1992-10-16,1.6555,119.85,
1992-10-19,1.6300,119.85,
1992-10-20,1.6235,121.95,
1992-10-21,1.6135,121.80,
1992-10-22,1.6195,120.75,
1992-10-23,1.6130,121.77,
1992-10-26,1.5865,122.03,
1992-10-27,1.5775,122.48,
1992-10-28,1.5780,122.50,
1992-10-29,1.5700,123.36,
1992-10-30,1.5625,123.30,
1992-11-02,1.5330,123.95,
1992-11-03,1.5479,122.25,
1992-11-04,1.5535,122.80,
1992-11-05,1.5380,122.67,
1992-11-06,1.5365,123.20,
1992-11-09,1.5200,123.90,
1992-11-10,1.5130,124.40,
1992-11-11,.,.,
1992-11-12,1.5230,124.12,
1992-11-13,1.5490,123.85,
1992-11-16,1.5180,124.85,
1992-11-17,1.5190,124.55,
1992-11-18,1.5205,124.38,
1992-11-19,1.5320,123.55,
1992-11-20,1.5210,124.22,
1992-11-23,1.5175,124.18,
1992-11-24,1.5190,124.10,
1992-11-25,1.5250,123.93,
1992-11-26,.,.,
1992-11-27,1.5095,124.40,
1992-11-30,1.5135,124.42,
1992-12-01,1.5350,124.40,
1992-12-02,1.5480,124.41,
1992-12-03,1.5650,124.67,
1992-12-04,1.5570,124.90,
1992-12-07,1.5860,124.44,
1992-12-08,1.5975,124.00,
1992-12-09,1.5695,124.10,
1992-12-10,1.5570,123.73,
1992-12-11,1.5578,123.89,
1992-12-14,1.5650,123.85,
1992-12-15,1.5665,124.10,
1992-12-16,1.5772,122.90,
1992-12-17,1.5740,123.10,
1992-12-18,1.5660,123.28,
1992-12-21,1.5640,122.97,
1992-12-22,1.5385,123.52,
1992-12-23,1.5260,123.85,
1992-12-24,1.5230,123.90,
1992-12-25,.,.,
1992-12-28,1.5115,124.75,
1992-12-29,1.5125,124.70,
1992-12-30,1.5120,124.59,
1992-12-31,1.5130,124.85,
1993-01-01,.,.,
1993-01-04,1.5010,125.40,
1993-01-05,1.5450,125.11,
1993-01-06,1.5413,125.10,
1993-01-07,1.5360,125.25,
1993-01-08,1.5400,125.27,
1993-01-11,1.5535,125.05,
1993-01-12,1.5400,125.30,
1993-01-13,1.5400,126.03,
1993-01-14,1.5390,125.75,
1993-01-15,1.5300,126.10,
1993-01-18,.,.,
1993-01-19,1.5480,125.55,
1993-01-20,1.5416,124.90,
1993-01-21,1.5175,125.00,
1993-01-22,1.5320,124.85,
1993-01-25,1.5585,123.28,
1993-01-26,1.5385,123.63,
1993-01-27,1.5145,124.10,
1993-01-28,1.5165,124.23,
1993-01-29,1.4855,124.97,
1993-02-01,1.4540,124.95,
1993-02-02,1.4460,124.86,
1993-02-03,1.4345,124.33,
1993-02-04,1.4452,124.58,
1993-02-05,1.4475,124.43,
1993-02-08,1.4395,124.02,
1993-02-09,1.4310,121.38,
1993-02-10,1.4255,120.97,
1993-02-11,1.4180,120.50,
1993-02-12,1.4175,120.90,
1993-02-15,.,.,
1993-02-16,1.4475,119.80,
1993-02-17,1.4439,119.40,
1993-02-18,1.4460,119.60,
1993-02-19,1.4525,119.11,
1993-02-22,1.4544,116.45,
1993-02-23,1.4585,116.65,
1993-02-24,1.4375,116.90,
1993-02-25,1.4300,117.50,
1993-02-26,1.4215,118.10,
1993-03-01,1.4363,118.75,
1993-03-02,1.4475,117.77,
1993-03-03,1.4490,117.25,
1993-03-04,1.4535,116.80,
1993-03-05,1.4470,117.65,
1993-03-08,1.4455,116.62,
1993-03-09,1.4345,117.40,
1993-03-10,1.4320,118.12,
1993-03-11,1.4349,117.57,
1993-03-12,1.4330,117.80,
1993-03-15,1.4340,118.45,
1993-03-16,1.4445,116.90,
1993-03-17,1.4510,117.25,
1993-03-18,1.4755,116.88,
1993-03-19,1.4892,115.95,
1993-03-22,1.4876,115.67,
1993-03-23,1.4832,115.70,
1993-03-24,1.4820,116.88,
1993-03-25,1.4743,117.30,
1993-03-26,1.4905,116.40,
1993-03-29,1.4904,116.77,
1993-03-30,1.4950,116.62,
1993-03-31,1.5090,114.90,
1993-04-01,1.5260,114.10,
1993-04-02,1.5130,114.20,
1993-04-05,1.5200,113.60,
1993-04-06,1.5127,114.00,
1993-04-07,1.5138,113.70,
1993-04-08,1.5253,113.45,
1993-04-09,1.5282,113.20,
1993-04-12,1.5478,112.75,
1993-04-13,1.5585,113.40,
1993-04-14,1.5520,113.90,
1993-04-15,1.5430,113.40,
1993-04-16,1.5255,112.63,
1993-04-19,1.5379,111.03,
1993-04-20,1.5424,110.80,
1993-04-21,1.5363,111.10,
1993-04-22,1.5480,110.05,
1993-04-23,1.5755,110.62,
1993-04-26,1.5900,110.45,
1993-04-27,1.5775,111.25,
1993-04-28,1.5710,112.40,
1993-04-29,1.5705,111.75,
1993-04-30,1.5695,111.27,
1993-05-03,1.5610,110.90,
1993-05-04,1.5703,110.30,
1993-05-05,1.5660,110.25,
1993-05-06,1.5700,110.30,
1993-05-07,1.5715,110.35,
1993-05-10,1.5350,111.75,
1993-05-11,1.5420,111.05,
1993-05-12,1.5340,111.50,
1993-05-13,1.5255,111.70,
1993-05-14,1.5385,110.85,
1993-05-17,1.5322,111.40,
1993-05-18,1.5314,111.59,
1993-05-19,1.5408,110.52,
1993-05-20,1.5563,110.50,
1993-05-21,1.5415,110.43,
1993-05-24,1.5350,110.35,
1993-05-25,1.5420,109.50,
1993-05-26,1.5460,108.65,
1993-05-27,1.5545,107.80,
1993-05-28,1.5605,107.17,
1993-05-31,.,.,
1993-06-01,1.5510,107.23,
1993-06-02,1.5410,107.68,
1993-06-03,1.5393,107.40,
1993-06-04,1.5170,107.75,
1993-06-07,1.5225,107.36,
1993-06-08,1.5175,106.30,
1993-06-09,1.5150,106.55,
1993-06-10,1.5190,106.16,
1993-06-11,1.5245,106.10,
1993-06-14,1.5270,105.15,
1993-06-15,1.5220,105.60,
1993-06-16,1.5035,106.60,
1993-06-17,1.5145,106.75,
1993-06-18,1.4960,109.50,
1993-06-21,1.4880,111.05,
1993-06-22,1.4772,111.35,
1993-06-23,1.4717,109.15,
1993-06-24,1.4675,109.25,
1993-06-25,1.4778,106.15,
1993-06-28,1.4930,106.05,
1993-06-29,1.5030,107.13,
1993-06-30,1.4930,106.80,
1993-07-01,1.5065,107.85,
1993-07-02,1.5075,108.70,
1993-07-05,.,.,
1993-07-06,1.5097,108.28,
1993-07-07,1.4935,107.70,
1993-07-08,1.4948,108.75,
1993-07-09,1.4779,109.67,
1993-07-12,1.4780,109.65,
1993-07-13,1.4929,108.34,
1993-07-14,1.5012,107.50,
1993-07-15,1.4883,108.25,
1993-07-16,1.4795,107.80,
1993-07-19,1.4985,108.50,
1993-07-20,1.5010,108.40,
1993-07-21,1.5155,108.50,
1993-07-22,1.5085,106.90,
1993-07-23,1.4964,106.80,
1993-07-26,1.5015,106.90,
1993-07-27,1.4890,106.35,
1993-07-28,1.4945,105.33,
1993-07-29,1.4861,106.30,
1993-07-30,1.4850,105.05,
1993-08-02,1.4897,104.35,
1993-08-03,1.5045,104.43,
1993-08-04,1.5005,104.80,
1993-08-05,1.4910,104.25,
1993-08-06,1.4985,104.45,
1993-08-09,1.4927,104.93,
1993-08-10,1.4802,104.67,
1993-08-11,1.4737,103.68,
1993-08-12,1.4630,103.17,
1993-08-13,1.4595,102.18,
1993-08-16,1.4840,101.10,
1993-08-17,1.4885,101.55,
1993-08-18,1.5112,101.60,
1993-08-19,1.5050,103.95,
1993-08-20,1.5120,104.85,
1993-08-23,1.5013,103.12,
1993-08-24,1.4962,103.73,
1993-08-25,1.4818,104.95,
1993-08-26,1.4990,104.40,
1993-08-27,1.5005,104.00,
1993-08-30,1.4905,103.94,
1993-08-31,1.4868,104.73,
1993-09-01,1.5075,105.70,
1993-09-02,1.5012,106.00,
1993-09-03,1.5262,105.05,
1993-09-06,.,.,
1993-09-07,1.5425,104.05,
1993-09-08,1.5395,105.64,
1993-09-09,1.5500,105.20,
1993-09-10,1.5495,106.20,
1993-09-13,1.5420,106.30,
1993-09-14,1.5463,105.85,
1993-09-15,1.5512,106.30,
1993-09-16,1.5330,104.45,
1993-09-17,1.5345,104.50,
1993-09-20,1.5317,104.31,
1993-09-21,1.5030,106.50,
1993-09-22,1.5198,106.50,
1993-09-23,1.5055,106.07,
1993-09-24,1.5013,106.05,
1993-09-27,1.5123,105.90,
1993-09-28,1.5152,105.25,
1993-09-29,1.5120,105.20,
1993-09-30,1.4960,106.05,
1993-10-01,1.5048,106.05,
1993-10-04,1.5140,105.80,
1993-10-05,1.5165,105.57,
1993-10-06,1.5257,105.60,
1993-10-07,1.5220,105.15,
1993-10-08,1.5352,105.57,
1993-10-11,.,.,
1993-10-12,1.5320,105.95,
1993-10-13,1.5223,106.02,
1993-10-14,1.5127,107.43,
1993-10-15,1.5120,107.08,
1993-10-18,1.4980,107.47,
1993-10-19,1.4924,107.07,
1993-10-20,1.4893,107.31,
1993-10-21,1.4863,108.35,
1993-10-22,1.4725,108.16,
1993-10-25,1.4863,108.36,
1993-10-26,1.4770,108.14,
1993-10-27,1.4783,108.47,
1993-10-28,1.4800,108.50,
1993-10-29,1.4882,108.35,
1993-11-01,1.4807,108.28,
1993-11-02,1.4825,107.57,
1993-11-03,1.4805,107.30,
1993-11-04,1.4788,108.27,
1993-11-05,1.4865,108.20,
1993-11-08,1.4808,108.07,
1993-11-09,1.4682,108.26,
1993-11-10,1.4753,107.28,
1993-11-11,.,.,
1993-11-12,1.4818,106.30,
1993-11-15,1.4907,106.90,
1993-11-16,1.4830,106.73,
1993-11-17,1.4765,107.00,
1993-11-18,1.4775,107.10,
1993-11-19,1.4712,108.30,
1993-11-22,1.4745,108.27,
1993-11-23,1.4870,108.45,
1993-11-24,1.4880,108.15,
1993-11-25,.,.,
1993-11-26,1.4795,108.75,
1993-11-29,1.4880,109.27,
1993-11-30,1.4852,109.08,
1993-12-01,1.4805,108.70,
1993-12-02,1.4823,108.74,
1993-12-03,1.4900,108.46,
1993-12-06,1.4985,108.23,
1993-12-07,1.4915,107.60,
1993-12-08,1.4950,108.62,
1993-12-09,1.4945,108.75,
1993-12-10,1.4945,109.18,
1993-12-13,1.4903,108.98,
1993-12-14,1.4882,109.38,
1993-12-15,1.4831,109.66,
1993-12-16,1.4885,109.72,
1993-12-17,1.4910,110.10,
1993-12-20,1.4855,110.55,
1993-12-21,1.4887,111.08,
1993-12-22,1.4945,110.57,
1993-12-23,1.5043,110.55,
1993-12-24,1.5030,110.95,
1993-12-27,1.5035,111.53,
1993-12-28,1.5072,111.35,
1993-12-29,1.4910,111.60,
1993-12-30,1.4763,112.00,
1993-12-31,1.4775,111.70,
1994-01-03,1.4760,112.50,
1994-01-04,1.4840,112.75,
1994-01-05,1.4870,113.10,
1994-01-06,1.4855,112.75,
1994-01-07,1.4900,111.97,
1994-01-10,1.4923,112.38,
1994-01-11,1.4905,112.35,
1994-01-12,1.5018,112.40,
1994-01-13,1.4957,111.92,
1994-01-14,1.4913,111.24,
1994-01-17,.,.,
1994-01-18,1.4965,110.75,
1994-01-19,1.4910,110.85,
1994-01-20,1.5000,111.60,
1994-01-21,1.4948,111.25,
1994-01-24,1.4905,111.80,
1994-01-25,1.4930,111.15,
1994-01-26,1.4940,110.28,
1994-01-27,1.4930,109.62,
1994-01-28,1.4995,109.45,
1994-01-31,1.5005,108.72,
1994-02-01,1.5030,108.05,
1994-02-02,1.4953,108.03,
1994-02-03,1.4930,108.18,
1994-02-04,1.4790,108.98,
1994-02-07,1.4825,108.56,
1994-02-08,1.4718,108.66,
1994-02-09,1.4615,107.89,
1994-02-10,1.4622,108.45,
1994-02-11,1.4648,107.67,
1994-02-14,1.4708,104.08,
1994-02-15,1.4750,103.95,
1994-02-16,1.4755,103.80,
1994-02-17,1.4770,104.20,
1994-02-18,1.4791,104.15,
1994-02-21,.,.,
1994-02-22,1.4784,105.27,
1994-02-23,1.4755,105.80,
1994-02-24,1.4847,105.15,
1994-02-25,1.4875,104.63,
1994-02-28,1.4875,104.22,
1994-03-01,1.4854,104.80,
1994-03-02,1.4944,103.70,
1994-03-03,1.4964,103.73,
1994-03-04,1.4895,105.60,
1994-03-07,1.4920,105.73,
1994-03-08,1.4877,105.30,
1994-03-09,1.4915,105.88,
1994-03-10,1.5008,105.70,
1994-03-11,1.5010,105.05,
1994-03-14,1.4943,106.00,
1994-03-15,1.4925,105.97,
1994-03-16,1.4927,105.85,
1994-03-17,1.4947,105.82,
1994-03-18,1.4925,106.05,
1994-03-21,1.4838,106.25,
1994-03-22,1.4865,106.00,
1994-03-23,1.4937,106.40,
1994-03-24,1.4948,105.52,
1994-03-25,1.4975,104.85,
1994-03-28,1.4965,104.12,
1994-03-29,1.4850,103.45,
1994-03-30,1.4823,103.07,
1994-03-31,1.4880,102.40,
1994-04-01,1.4735,103.75,
1994-04-04,1.4680,103.30,
1994-04-05,1.4621,103.85,
1994-04-06,1.4686,104.45,
1994-04-07,1.4684,104.85,
1994-04-08,1.4763,105.02,
1994-04-11,1.4715,103.45,
1994-04-12,1.4745,103.62,
1994-04-13,1.4770,103.57,
1994-04-14,1.4765,104.15,
1994-04-15,1.4729,103.60,
1994-04-18,1.4725,103.40,
1994-04-19,1.4775,103.23,
1994-04-20,1.4858,103.30,
1994-04-21,1.4948,103.65,
1994-04-22,1.4880,103.60,
1994-04-25,1.4915,103.26,
1994-04-26,1.5037,102.95,
1994-04-27,1.5055,102.35,
1994-04-28,1.5075,101.77,
