,DATE,DEXUSEU,DEXUSUK,DEXJPUS
1946,2006-06-20,1.2568,1.8399,115.02
1947,2006-06-21,1.2665,1.8460,114.76
1948,2006-06-22,1.2582,1.8306,115.94
1949,2006-06-23,1.2522,1.8204,116.26
1950,2006-06-26,1.2554,1.8190,116.38
1951,2006-06-27,1.2589,1.8237,116.26
1952,2006-06-28,1.2532,1.8159,116.42
1953,2006-06-29,1.2534,1.8108,116.17
1954,2006-06-30,1.2779,1.8491,114.51
1955,2006-07-03,1.2793,1.8410,114.92
1956,2006-07-04,.,.,.
1957,2006-07-05,1.2726,1.8342,115.65
1958,2006-07-06,1.2757,1.8376,115.18
1959,2006-07-07,1.2822,1.8513,113.98
1960,2006-07-10,1.2751,1.8420,113.97
1961,2006-07-11,1.2754,1.8431,114.15
1962,2006-07-12,1.2706,1.8347,115.41
1963,2006-07-13,1.2673,1.8404,115.45
1964,2006-07-14,1.2641,1.8364,116.33
1965,2006-07-17,1.2529,1.8203,117.08
1966,2006-07-18,1.2500,1.8271,117.44
1967,2006-07-19,1.2560,1.8377,117.08
1968,2006-07-20,1.2639,1.8495,116.83
1969,2006-07-21,1.2684,1.8586,116.34
1970,2006-07-24,1.2630,1.8492,116.65
1971,2006-07-25,1.2576,1.8407,117.30
1972,2006-07-26,1.2628,1.8474,116.85
1973,2006-07-27,1.2732,1.8627,115.55
1974,2006-07-28,1.2748,1.8645,114.74
1975,2006-07-31,1.2764,1.8685,114.44
1976,2006-08-01,1.2778,1.8711,114.96
1977,2006-08-02,1.2798,1.8781,114.54
1978,2006-08-03,1.2779,1.8847,115.27
1979,2006-08-04,1.2894,1.9098,114.21
1980,2006-08-07,1.2867,1.9102,114.85
1981,2006-08-08,1.2839,1.9077,115.01
1982,2006-08-09,1.2888,1.9089,115.14
1983,2006-08-10,1.2765,1.8888,115.59
1984,2006-08-11,1.2757,1.8952,116.18
1985,2006-08-14,1.2735,1.8902,116.53
1986,2006-08-15,1.2788,1.8948,115.96
1987,2006-08-16,1.2864,1.8999,115.71
1988,2006-08-17,1.2870,1.8940,115.44
1989,2006-08-18,1.2810,1.8808,115.79
1990,2006-08-21,1.2914,1.8968,115.86
1991,2006-08-22,1.2804,1.8881,116.61
1992,2006-08-23,1.2794,1.8929,116.43
1993,2006-08-24,1.2760,1.8884,116.38
1994,2006-08-25,1.2767,1.8884,117.31
1995,2006-08-28,1.2784,1.8968,117.15
1996,2006-08-29,1.2768,1.8914,116.92
1997,2006-08-30,1.2825,1.9042,117.07
1998,2006-08-31,1.2793,1.9024,117.35
1999,2006-09-01,1.2833,1.9050,117.21
2000,2006-09-04,.,.,.
2001,2006-09-05,1.2810,1.8926,116.04
2002,2006-09-06,1.2787,1.8810,116.73
2003,2006-09-07,1.2757,1.8763,116.30
2004,2006-09-08,1.2673,1.8655,116.89
2005,2006-09-11,1.2699,1.8630,117.57
2006,2006-09-12,1.2693,1.8747,117.82
2007,2006-09-13,1.2708,1.8767,117.47
2008,2006-09-14,1.2736,1.8886,117.47
2009,2006-09-15,1.2648,1.8783,117.72
2010,2006-09-18,1.2671,1.8773,118.02
2011,2006-09-19,1.2683,1.8828,117.60
2012,2006-09-20,1.2701,1.8894,117.29
2013,2006-09-21,1.2730,1.8970,116.76
2014,2006-09-22,1.2796,1.9012,116.45
2015,2006-09-25,1.2747,1.9001,116.43
2016,2006-09-26,1.2687,1.8954,117.16
2017,2006-09-27,1.2699,1.8866,117.53
2018,2006-09-28,1.2697,1.8746,117.84
2019,2006-09-29,1.2687,1.8716,117.99
2020,2006-10-02,1.2744,1.8861,117.66
2021,2006-10-03,1.2727,1.8873,117.84
2022,2006-10-04,1.2687,1.8839,118.02
2023,2006-10-05,1.2687,1.8772,117.69
2024,2006-10-06,1.2600,1.8712,118.89
2025,2006-10-09,.,.,.
2026,2006-10-10,1.2541,1.8548,119.68
2027,2006-10-11,1.2547,1.8568,119.49
2028,2006-10-12,1.2537,1.8558,119.53
2029,2006-10-13,1.2502,1.8551,119.81
2030,2006-10-16,1.2518,1.8606,119.25
2031,2006-10-17,1.2564,1.8734,118.63
2032,2006-10-18,1.2516,1.8675,119.09
2033,2006-10-19,1.2594,1.8760,118.35
2034,2006-10-20,1.2613,1.8828,118.73
2035,2006-10-23,1.2544,1.8710,119.32
2036,2006-10-24,1.2565,1.8745,119.25
2037,2006-10-25,1.2591,1.8772,119.13
2038,2006-10-26,1.2669,1.8876,118.62
2039,2006-10-27,1.2725,1.8968,117.61
2040,2006-10-30,1.2717,1.9025,117.38
2041,2006-10-31,1.2773,1.9084,116.82
2042,2006-11-01,1.2771,1.9091,117.01
2043,2006-11-02,1.2780,1.9088,117.12
2044,2006-11-03,1.2705,1.9011,118.06
2045,2006-11-06,1.2715,1.8967,118.40
2046,2006-11-07,1.2806,1.9098,117.44
2047,2006-11-08,1.2775,1.9057,117.74
2048,2006-11-09,1.2835,1.9067,117.92
2049,2006-11-10,1.2861,1.9120,117.47
2050,2006-11-13,1.2810,1.9024,118.14
2051,2006-11-14,1.2812,1.8946,117.72
2052,2006-11-15,1.2808,1.8883,118.06
2053,2006-11-16,1.2808,1.8902,118.12
2054,2006-11-17,1.2823,1.8936,117.73
2055,2006-11-20,1.2810,1.8963,118.16
2056,2006-11-21,1.2824,1.8984,118.00
2057,2006-11-22,1.2928,1.9145,116.61
2058,2006-11-23,.,.,.
2059,2006-11-24,1.3081,1.9315,115.93
2060,2006-11-27,1.3120,1.9368,116.12
2061,2006-11-28,1.3162,1.9480,116.14
2062,2006-11-29,1.3146,1.9492,116.29
2063,2006-11-30,1.3261,1.9693,115.55
2064,2006-12-01,1.3316,1.9794,115.33
2065,2006-12-04,1.3327,1.9788,115.37
2066,2006-12-05,1.3327,1.9746,114.98
2067,2006-12-06,1.3307,1.9692,115.07
2068,2006-12-07,1.3296,1.9628,115.13
2069,2006-12-08,1.3215,1.9564,116.23
2070,2006-12-11,1.3223,1.9552,117.02
2071,2006-12-12,1.3233,1.9655,117.15
2072,2006-12-13,1.3215,1.9663,117.43
2073,2006-12-14,1.3174,1.9646,117.61
2074,2006-12-15,1.3095,1.9538,117.84
2075,2006-12-18,1.3073,1.9458,118.14
2076,2006-12-19,1.3194,1.9666,117.93
2077,2006-12-20,1.3183,1.9648,118.39
2078,2006-12-21,1.3175,1.9622,118.26
2079,2006-12-22,1.3131,1.9570,118.90
2080,2006-12-25,.,.,.
2081,2006-12-26,1.3132,1.9568,118.93
2082,2006-12-27,1.3125,1.9566,118.76
2083,2006-12-28,1.3158,1.9621,118.95
2084,2006-12-29,1.3197,1.9586,119.02
2085,2007-01-01,.,.,.
2086,2007-01-02,1.3286,1.9736,118.83
2087,2007-01-03,1.3169,1.9498,119.58
2088,2007-01-04,1.3094,1.9443,119.28
2089,2007-01-05,1.3005,1.9305,118.77
2090,2007-01-08,1.3023,1.9385,118.49
2091,2007-01-09,1.2995,1.9400,119.45
2092,2007-01-10,1.2940,1.9334,119.52
2093,2007-01-11,1.2904,1.9439,120.49
2094,2007-01-12,1.2926,1.9577,120.36
2095,2007-01-15,.,.,.
2096,2007-01-16,1.2918,1.9605,120.64
2097,2007-01-17,1.2948,1.9720,120.54
2098,2007-01-18,1.2942,1.9715,121.32
2099,2007-01-19,1.2968,1.9759,121.22
2100,2007-01-22,1.2957,1.9772,121.56
2101,2007-01-23,1.3025,1.9847,121.54
2102,2007-01-24,1.2964,1.9675,120.77
2103,2007-01-25,1.2980,1.9703,120.97
2104,2007-01-26,1.2909,1.9598,121.53
2105,2007-01-29,1.2948,1.9592,121.81
2106,2007-01-30,1.2954,1.9617,121.70
2107,2007-01-31,1.2998,1.9611,121.02
2108,2007-02-01,1.3021,1.9686,120.67
2109,2007-02-02,1.2960,1.9662,121.02
2110,2007-02-05,1.2933,1.9600,120.34
2111,2007-02-06,1.2969,1.9693,120.35
2112,2007-02-07,1.3020,1.9699,120.65
2113,2007-02-08,1.3034,1.9586,121.19
2114,2007-02-09,1.3005,1.9512,121.59
2115,2007-02-12,1.2962,1.9474,121.77
2116,2007-02-13,1.3024,1.9443,121.24
2117,2007-02-14,1.3126,1.9628,120.80
2118,2007-02-15,1.3140,1.9532,119.49
2119,2007-02-16,1.3137,1.9499,119.23
2120,2007-02-19,.,.,.
2121,2007-02-20,1.3134,1.9547,120.10
2122,2007-02-21,1.3126,1.9524,120.99
2123,2007-02-22,1.3134,1.9571,121.30
2124,2007-02-23,1.3164,1.9639,121.10
2125,2007-02-26,1.3159,1.9631,120.76
2126,2007-02-27,1.3246,1.9661,118.67
2127,2007-02-28,1.3230,1.9613,118.33
2128,2007-03-01,1.3173,1.9579,117.53
2129,2007-03-02,1.3182,1.9458,116.82
2130,2007-03-05,1.3094,1.9235,116.01
2131,2007-03-06,1.3108,1.9270,116.50
2132,2007-03-07,1.3148,1.9315,116.41
2133,2007-03-08,1.3129,1.9300,117.35
2134,2007-03-09,1.3118,1.9318,118.15
2135,2007-03-12,1.3186,1.9291,117.51
2136,2007-03-13,1.3199,1.9322,116.96
2137,2007-03-14,1.3227,1.9337,116.33
2138,2007-03-15,1.3249,1.9365,117.26
2139,2007-03-16,1.3307,1.9423,116.77
2140,2007-03-19,1.3299,1.9460,117.58
2141,2007-03-20,1.3291,1.9580,117.32
2142,2007-03-21,1.3305,1.9596,117.83
2143,2007-03-22,1.3359,1.9672,117.79
2144,2007-03-23,1.3302,1.9632,117.82
2145,2007-03-26,1.3336,1.9694,117.84
2146,2007-03-27,1.3357,1.9664,117.80
2147,2007-03-28,1.3331,1.9611,116.83
2148,2007-03-29,1.3336,1.9627,117.75
2149,2007-03-30,1.3374,1.9685,117.56
2150,2007-04-02,1.3374,1.9786,117.69
2151,2007-04-03,1.3363,1.9781,118.83
2152,2007-04-04,1.3364,1.9756,118.72
2153,2007-04-05,1.3426,1.9708,118.66
2154,2007-04-06,1.3380,1.9655,119.33
2155,2007-04-09,1.3367,1.9608,119.28
2156,2007-04-10,1.3436,1.9718,119.07
2157,2007-04-11,1.3436,1.9786,119.36
2158,2007-04-12,1.3484,1.9769,118.99
2159,2007-04-13,1.3518,1.9829,119.27
2160,2007-04-16,1.3550,1.9907,119.84
2161,2007-04-17,1.3569,2.0061,118.96
2162,2007-04-18,1.3574,2.0041,118.27
2163,2007-04-19,1.3605,2.0029,118.36
2164,2007-04-20,1.3601,2.0047,118.81
2165,2007-04-23,1.3580,2.0017,118.47
2166,2007-04-24,1.3622,2.0028,118.52
2167,2007-04-25,1.3647,2.0042,118.62
2168,2007-04-26,1.3590,1.9903,119.50
2169,2007-04-27,1.3625,1.9985,119.59
2170,2007-04-30,1.3660,2.0000,119.44
2171,2007-05-01,1.3600,1.9993,119.77
2172,2007-05-02,1.3598,1.9910,120.05
2173,2007-05-03,1.3566,1.9878,120.33
2174,2007-05-04,1.3587,1.9931,120.16
2175,2007-05-07,1.3616,1.9944,119.96
2176,2007-05-08,1.3532,1.9902,119.89
2177,2007-05-09,1.3549,1.9963,119.80
2178,2007-05-10,1.3512,1.9833,120.37
2179,2007-05-11,1.3519,1.9824,120.19
2180,2007-05-14,1.3544,1.9803,120.37
2181,2007-05-15,1.3603,1.9862,120.22
2182,2007-05-16,1.3522,1.9774,120.74
2183,2007-05-17,1.3494,1.9748,121.30
2184,2007-05-18,1.3511,1.9755,121.09
2185,2007-05-21,1.3457,1.9695,121.57
2186,2007-05-22,1.3464,1.9768,121.47
2187,2007-05-23,1.3482,1.9879,121.52
2188,2007-05-24,1.3429,1.9852,121.46
2189,2007-05-25,1.3452,1.9845,121.72
2190,2007-05-28,.,.,.
2191,2007-05-29,1.3483,1.9814,121.79
2192,2007-05-30,1.3419,1.9747,121.48
2193,2007-05-31,1.3453,1.9797,121.76
2194,2007-06-01,1.3440,1.9804,122.10
2195,2007-06-04,1.3488,1.9922,121.72
2196,2007-06-05,1.3526,1.9941,121.49
2197,2007-06-06,1.3492,1.9915,121.08
2198,2007-06-07,1.3456,1.9798,121.34
2199,2007-06-08,1.3359,1.9657,121.62
2200,2007-06-11,1.3359,1.9686,121.78
2201,2007-06-12,1.3325,1.9750,121.76
2202,2007-06-13,1.3295,1.9728,122.37
2203,2007-06-14,1.3311,1.9696,122.97
2204,2007-06-15,1.3365,1.9765,123.55
2205,2007-06-18,1.3401,1.9822,123.67
2206,2007-06-19,1.3416,1.9884,123.39
2207,2007-06-20,1.3426,1.9937,123.60
2208,2007-06-21,1.3399,1.9924,123.68
2209,2007-06-22,1.3438,1.9975,124.09
2210,2007-06-25,1.3450,1.9962,123.84
2211,2007-06-26,1.3468,1.9997,123.49
2212,2007-06-27,1.3433,1.9965,122.52
2213,2007-06-28,1.3466,2.0022,123.01
2214,2007-06-29,1.3520,2.0063,123.39
2215,2007-07-02,1.3627,2.0161,122.32
2216,2007-07-03,1.3615,2.0168,122.40
2217,2007-07-04,.,.,.
2218,2007-07-05,1.3592,2.0114,122.82
2219,2007-07-06,1.3626,2.0119,123.27
2220,2007-07-09,1.3623,2.0166,123.34
2221,2007-07-10,1.3714,2.0248,122.19
2222,2007-07-11,1.3757,2.0320,122.13
2223,2007-07-12,1.3776,2.0288,122.50
2224,2007-07-13,1.3788,2.0344,121.99
2225,2007-07-16,1.3785,2.0374,121.90
2226,2007-07-17,1.3782,2.0455,122.36
2227,2007-07-18,1.3808,2.0534,121.83
2228,2007-07-19,1.3811,2.0490,122.06
2229,2007-07-20,1.3831,2.0566,121.15
2230,2007-07-23,1.3817,2.0585,121.31
2231,2007-07-24,1.3824,2.0626,120.57
2232,2007-07-25,1.3711,2.0511,120.33
2233,2007-07-26,1.3730,2.0488,119.14
2234,2007-07-27,1.3647,2.0290,118.56
2235,2007-07-30,1.3681,2.0238,118.41
2236,2007-07-31,1.3711,2.0364,119.13
2237,2007-08-01,1.3682,2.0309,118.71
2238,2007-08-02,1.3693,2.0346,119.35
2239,2007-08-03,1.3785,2.0426,118.43
2240,2007-08-06,1.3789,2.0293,118.04
2241,2007-08-07,1.3747,2.0202,118.48
2242,2007-08-08,1.3808,2.0368,119.76
2243,2007-08-09,1.3701,2.0271,118.69
2244,2007-08-10,1.3686,2.0219,118.00
2245,2007-08-13,1.3624,2.0123,118.47
2246,2007-08-14,1.3581,2.0000,118.21
2247,2007-08-15,1.3479,1.9923,117.19
2248,2007-08-16,1.3402,1.9829,114.03
2249,2007-08-17,1.3492,1.9828,113.81
2250,2007-08-20,1.3468,1.9830,114.49
2251,2007-08-21,1.3483,1.9813,114.42
2252,2007-08-22,1.3535,1.9916,114.95
2253,2007-08-23,1.3560,2.0035,115.81
2254,2007-08-24,1.3645,2.0099,116.12
2255,2007-08-27,1.3645,2.0134,116.05
2256,2007-08-28,1.3626,2.0065,114.70
2257,2007-08-29,1.3675,2.0182,115.52
2258,2007-08-30,1.3648,2.0160,115.81
2259,2007-08-31,1.3641,2.0165,115.83
2260,2007-09-03,1.3641,2.0165,115.83
2261,2007-09-04,1.3606,2.0109,116.21
2262,2007-09-05,1.3669,2.0221,115.15
2263,2007-09-06,1.3697,2.0242,115.33
2264,2007-09-07,1.3772,2.0283,113.57
2265,2007-09-10,1.3794,2.0288,113.43
2266,2007-09-11,1.3837,2.0319,113.97
2267,2007-09-12,1.3904,2.0314,114.24
2268,2007-09-13,1.3885,2.0278,115.37
2269,2007-09-14,1.3848,2.0067,115.31
2270,2007-09-17,1.3860,1.9920,114.93
2271,2007-09-18,1.3869,1.9973,115.75
2272,2007-09-19,1.3950,1.9983,116.21
2273,2007-09-20,1.4092,2.0132,114.18
2274,2007-09-21,1.4076,2.0208,115.60
2275,2007-09-24,1.4086,2.0222,114.92
2276,2007-09-25,1.4128,2.0169,114.48
2277,2007-09-26,1.4126,2.0159,115.66
2278,2007-09-27,1.4138,2.0235,115.76
2279,2007-09-28,1.4219,2.0389,114.97
2280,2007-10-01,1.4229,2.0436,115.91
2281,2007-10-02,1.4163,2.0417,115.83
2282,2007-10-03,1.4135,2.0369,116.74
2283,2007-10-04,1.4128,2.0392,116.59
2284,2007-10-05,1.4154,2.0436,116.83
2285,2007-10-08,1.4154,2.0436,116.83
2286,2007-10-09,1.4092,2.0331,116.98
2287,2007-10-10,1.4157,2.0432,117.17
2288,2007-10-11,1.4228,2.0342,117.71
2289,2007-10-12,1.4168,2.0340,117.50
2290,2007-10-15,1.4216,2.0419,117.37
2291,2007-10-16,1.4165,2.0327,116.61
2292,2007-10-17,1.4208,2.0387,116.62
2293,2007-10-18,1.4291,2.0457,115.64
2294,2007-10-19,1.4263,2.0484,115.15
2295,2007-10-22,1.4138,2.0279,114.07
2296,2007-10-23,1.4248,2.0495,114.65
2297,2007-10-24,1.4237,2.0491,113.94
2298,2007-10-25,1.4299,2.0485,114.09
2299,2007-10-26,1.4390,2.0514,114.01
2300,2007-10-29,1.4405,2.0609,114.69
2301,2007-10-30,1.4424,2.0671,114.72
2302,2007-10-31,1.4468,2.0777,115.27
2303,2007-11-01,1.4435,2.0818,114.87
2304,2007-11-02,1.4481,2.0820,114.74
2305,2007-11-05,1.4469,2.0799,114.54
2306,2007-11-06,1.4555,2.0859,114.51
2307,2007-11-07,1.4667,2.1045,113.29
2308,2007-11-08,1.4691,2.1104,112.66
2309,2007-11-09,1.4665,2.0911,110.90
2310,2007-11-12,.,.,.
2311,2007-11-13,1.4598,2.0729,110.31
2312,2007-11-14,1.4670,2.0586,111.38
2313,2007-11-15,1.4639,2.0483,110.78
2314,2007-11-16,1.4652,2.0480,111.05
2315,2007-11-19,1.4658,2.0478,110.05
2316,2007-11-20,1.4787,2.0652,110.05
2317,2007-11-21,1.4829,2.0585,108.54
2318,2007-11-22,1.4829,2.0585,108.54
2319,2007-11-23,1.4825,2.0564,108.17
2320,2007-11-26,1.4862,2.0681,108.17
2321,2007-11-27,1.4817,2.0653,108.64
2322,2007-11-28,1.4750,2.0688,110.38
2323,2007-11-29,1.4766,2.0642,109.94
2324,2007-11-30,1.4688,2.0567,111.02
2325,2007-12-03,1.4657,2.0658,110.44
2326,2007-12-04,1.4759,2.0577,109.68
2327,2007-12-05,1.4666,2.0288,110.85
2328,2007-12-06,1.4638,2.0289,111.05
2329,2007-12-07,1.4664,2.0289,111.72
2330,2007-12-10,1.4714,2.0457,111.60
2331,2007-12-11,1.4702,2.0387,111.77
2332,2007-12-12,1.4702,2.0494,112.36
2333,2007-12-13,1.4591,2.0395,112.26
2334,2007-12-14,1.4433,2.0197,113.35
2335,2007-12-17,1.4369,2.0168,113.20
2336,2007-12-18,1.4392,2.0140,113.17
2337,2007-12-19,1.4344,1.9931,113.44
2338,2007-12-20,1.4353,1.9821,112.97
2339,2007-12-21,1.4361,1.9833,113.95
2340,2007-12-24,1.4409,1.9774,114.45
2341,2007-12-25,.,.,.
2342,2007-12-26,1.4500,1.9833,114.08
2343,2007-12-27,1.4601,1.9907,114.00
2344,2007-12-28,1.4718,1.9929,112.93
2345,2007-12-31,1.4603,1.9843,111.71
2346,2008-01-01,.,.,.
2347,2008-01-02,1.4738,1.9824,109.70
2348,2008-01-03,1.4736,1.9733,109.58
2349,2008-01-04,1.4786,1.9757,108.38
2350,2008-01-07,1.4684,1.9703,109.10
2351,2008-01-08,1.4717,1.9731,109.29
2352,2008-01-09,1.4663,1.9564,109.40
2353,2008-01-10,1.4740,1.9565,109.38
2354,2008-01-11,1.4787,1.9592,109.11
2355,2008-01-14,1.4877,1.9583,108.18
2356,2008-01-15,1.4842,1.9671,107.07
2357,2008-01-16,1.4643,1.9638,107.27
2358,2008-01-17,1.4690,1.9744,107.01
2359,2008-01-18,1.4616,1.9529,106.82
2360,2008-01-21,.,.,.
2361,2008-01-22,1.4609,1.9577,106.76
2362,2008-01-23,1.4574,1.9515,105.42
2363,2008-01-24,1.4737,1.9733,106.68
2364,2008-01-25,1.4673,1.9802,107.31
2365,2008-01-28,1.4789,1.9857,106.65
2366,2008-01-29,1.4767,1.9857,107.08
2367,2008-01-30,1.4782,1.9880,107.25
2368,2008-01-31,1.4841,1.9895,106.74
2369,2008-02-01,1.4851,1.9687,106.30
2370,2008-02-04,1.4832,1.9777,106.73
2371,2008-02-05,1.4638,1.9626,106.94
2372,2008-02-06,1.4647,1.9604,106.7500
2373,2008-02-07,1.4495,1.9420,106.8200
2374,2008-02-08,1.4505,1.9473,107.3400
2375,2008-02-11,1.4506,1.9486,106.6400
2376,2008-02-12,1.4592,1.9622,107.4200
2377,2008-02-13,1.4569,1.9618,108.1500
2378,2008-02-14,1.4635,1.9708,107.9700
2379,2008-02-15,1.4674,1.9613,107.6700
2380,2008-02-18,.,.,.
2381,2008-02-19,1.4742,1.9511,107.5000
2382,2008-02-20,1.4663,1.9405,107.9700
2383,2008-02-21,1.4813,1.9614,107.6000
2384,2008-02-22,1.4825,1.9668,106.9800
2385,2008-02-25,1.4822,1.9668,107.8800
2386,2008-02-26,1.4889,1.9747,107.7300
2387,2008-02-27,1.5132,1.9923,106.3800
2388,2008-02-28,1.5172,1.9879,105.6400
2389,2008-02-29,1.5187,1.9864,104.1900
2390,2008-03-03,1.5195,1.9850,103.5700
2391,2008-03-04,1.5210,1.9854,102.6700
2392,2008-03-05,1.5282,1.9939,103.9900
2393,2008-03-06,1.5356,2.0073,103.1000
2394,2008-03-07,1.5333,2.0128,102.6900
2395,2008-03-10,1.5369,2.0166,101.8000
2396,2008-03-11,1.5329,2.0041,102.8700
2397,2008-03-12,1.5495,2.0211,102.3800
2398,2008-03-13,1.5584,2.0311,100.5800
2399,2008-03-14,1.5604,2.0294,100.2000
2400,2008-03-17,1.5765,2.0008,96.8800
2401,2008-03-18,1.5784,2.0216,98.2300
2402,2008-03-19,1.5642,1.9858,99.3400
2403,2008-03-20,1.5417,1.9823,98.7900
2404,2008-03-21,1.5447,1.9826,99.4000
2405,2008-03-24,1.5394,1.9852,100.7700
2406,2008-03-25,1.5595,1.9997,100.0700
2407,2008-03-26,1.5761,2.0019,99.1200
2408,2008-03-27,1.5798,2.0097,99.8700
2409,2008-03-28,1.5759,1.9890,99.7100
2410,2008-03-31,1.5805,1.9855,99.8500
2411,2008-04-01,1.5615,1.9774,101.7700
2412,2008-04-02,1.5618,1.9827,102.7700
2413,2008-04-03,1.5667,1.9961,102.2100
2414,2008-04-04,1.5735,1.9947,101.7500
2415,2008-04-07,1.5713,1.9855,102.6200
2416,2008-04-08,1.5705,1.9690,102.5500
2417,2008-04-09,1.5804,1.9726,101.8300
2418,2008-04-10,1.5744,1.9742,101.7100
2419,2008-04-11,1.5796,1.9707,101.0900
2420,2008-04-14,1.5827,1.9816,100.8700
2421,2008-04-15,1.5801,1.9627,101.3300
2422,2008-04-16,1.5978,1.9756,101.4000
2423,2008-04-17,1.5924,1.9908,102.2200
2424,2008-04-18,1.5742,1.9965,104.5600
2425,2008-04-21,1.5881,1.9813,103.3800
2426,2008-04-22,1.6010,1.9994,102.7000
2427,2008-04-23,1.5898,1.9786,103.5500
2428,2008-04-24,1.5668,1.9716,104.2000
2429,2008-04-25,1.5634,1.9833,104.1700
2430,2008-04-28,1.5648,1.9908,104.3000
2431,2008-04-29,1.5604,1.9747,103.4000
2432,2008-04-30,1.5568,1.9847,104.5300
2433,2008-05-01,1.5458,1.9749,104.0400
2434,2008-05-02,1.5431,1.9756,105.3300
2435,2008-05-05,1.5491,1.9679,105.1200
2436,2008-05-06,1.5548,1.9747,104.5400
2437,2008-05-07,1.5370,1.9522,105.2800
2438,2008-05-08,1.5409,1.9543,103.8700
2439,2008-05-09,1.5447,1.9486,103.0100
2440,2008-05-12,1.5536,1.9616,103.8300
2441,2008-05-13,1.5509,1.9470,104.4100
2442,2008-05-14,1.5467,1.9451,105.2000
2443,2008-05-15,1.5492,1.9488,104.6100
2444,2008-05-16,1.5591,1.9580,103.8600
2445,2008-05-19,1.5516,1.9472,104.5500
2446,2008-05-20,1.5667,1.9705,103.6600
2447,2008-05-21,1.5772,1.9669,103.3400
2448,2008-05-22,1.5703,1.9785,104.0300
2449,2008-05-23,1.5784,1.9818,103.2200
2450,2008-05-26,.,.,.
2451,2008-05-27,1.5731,1.9751,103.9800
2452,2008-05-28,1.5628,1.9806,104.6900
2453,2008-05-29,1.5527,1.9759,105.5200
2454,2008-05-30,1.5560,1.9793,105.4600
2455,2008-06-02,1.5550,1.9666,104.4100
2456,2008-06-03,1.5454,1.9650,105.2900
2457,2008-06-04,1.5453,1.9548,104.9900
2458,2008-06-05,1.5560,1.9563,106.0000
2459,2008-06-06,1.5731,1.9695,105.3300
2460,2008-06-09,1.5718,1.9758,106.0600
2461,2008-06-10,1.5473,1.9543,107.1900
2462,2008-06-11,1.5562,1.9646,106.7700
2463,2008-06-12,1.5418,1.9467,107.9400
2464,2008-06-13,1.5368,1.9496,107.9200
2465,2008-06-16,1.5472,1.9637,108.1900
2466,2008-06-17,1.5519,1.9544,108.0300
2467,2008-06-18,1.5502,1.9570,108.0500
2468,2008-06-19,1.5502,1.9729,107.9500
2469,2008-06-20,1.5626,1.9737,107.4200
2470,2008-06-23,1.5492,1.9609,107.8900
2471,2008-06-24,1.5591,1.9707,107.7600
2472,2008-06-25,1.5570,1.9672,108.2900
2473,2008-06-26,1.5738,1.9873,107.2900
2474,2008-06-27,1.5749,1.9938,106.2800
2475,2008-06-30,1.5748,1.9906,106.1700
2476,2008-07-01,1.5778,1.9930,105.7300
2477,2008-07-02,1.5869,1.9925,105.8700
2478,2008-07-03,1.5708,1.9825,106.7900
2479,2008-07-04,.,.,.
2480,2008-07-07,1.5646,1.9697,107.5500
2481,2008-07-08,1.5653,1.9685,107.3500
2482,2008-07-09,1.5744,1.9812,107.1200
2483,2008-07-10,1.5771,1.9777,107.0300
2484,2008-07-11,1.5898,1.9895,106.1400
2485,2008-07-14,1.5914,1.9925,106.1800
2486,2008-07-15,1.5923,2.0036,104.7800
2487,2008-07-16,1.5847,1.9995,104.6400
2488,2008-07-17,1.5861,2.0038,105.8200
2489,2008-07-18,1.5855,1.9985,106.7500
2490,2008-07-21,1.5877,1.9979,106.7400
2491,2008-07-22,1.5811,1.9941,107.1100
2492,2008-07-23,1.5708,2.0021,107.6800
2493,2008-07-24,1.5657,1.9832,107.6200
2494,2008-07-25,1.5687,1.9880,107.8900
2495,2008-07-28,1.5747,1.9943,107.4900
2496,2008-07-29,1.5588,1.9805,108.1900
2497,2008-07-30,1.5559,1.9810,108.1700
2498,2008-07-31,1.5589,1.9806,108.1000
2499,2008-08-01,1.5567,1.9743,107.5900
2500,2008-08-04,1.5569,1.9606,108.2300
2501,2008-08-05,1.5468,1.9532,108.2000
2502,2008-08-06,1.5409,1.9479,109.3900
2503,2008-08-07,1.5341,1.9439,109.4400
2504,2008-08-08,1.5047,1.9193,110.0900
2505,2008-08-11,1.4958,1.9144,110.0800
2506,2008-08-12,1.4905,1.9005,109.7800
2507,2008-08-13,1.4895,1.8682,108.7100
2508,2008-08-14,1.4856,1.8715,109.7500
2509,2008-08-15,1.4695,1.8651,110.4800
2510,2008-08-18,1.4730,1.8673,110.0700
2511,2008-08-19,1.4746,1.8655,109.6800
2512,2008-08-20,1.4701,1.8603,109.9800
2513,2008-08-21,1.4875,1.8758,108.3500
2514,2008-08-22,1.4800,1.8544,109.8800
2515,2008-08-25,1.4803,1.8587,109.1100
2516,2008-08-26,1.4660,1.8387,109.8300
2517,2008-08-27,1.4684,1.8318,109.7200
2518,2008-08-28,1.4685,1.8264,109.5600
2519,2008-08-29,1.4669,1.8190,108.6900
2520,2008-09-01,.,.,.
2521,2008-09-02,1.4522,1.7853,108.8500
2522,2008-09-03,1.4489,1.7795,108.1800
2523,2008-09-04,1.4360,1.7689,107.7600
2524,2008-09-05,1.4273,1.7687,106.9600
2525,2008-09-08,1.4126,1.7543,107.9100
2526,2008-09-09,1.4173,1.7672,107.1000
