,DATE,USD to JPY,USD to EUR,USD to GBP,Infl
5202,2018-12-12,0.0088276836158192,1.1362,1.2658,
5203,2018-12-13,0.008798169980644,1.1358,1.2635,
5204,2018-12-14,0.0088222320247022,1.13,1.257,
5205,2018-12-17,0.0088526912181303,1.1339,1.2606,
5206,2018-12-18,0.0088857295183934,1.1364,1.2644,
5207,2018-12-19,0.0089166295140436,1.1422,1.2669,
5208,2018-12-20,0.0089814981138853,1.1432,1.265,
5209,2018-12-21,0.0089976606082418,1.1402,1.2681,
5210,2018-12-24,,,,
5211,2018-12-25,,,,
5212,2018-12-26,0.0090538705296514,1.1408,1.2676,
5213,2018-12-27,0.0090269001624842,1.1412,1.2627,
5214,2018-12-28,0.0090628965017219,1.1445,1.2699,
5215,2018-12-31,0.0091157702825888,1.1456,1.2763,
5216,2019-01-01,,,,102.877
5217,2019-01-02,0.0091558322651529,1.1357,1.2598,
5218,2019-01-03,0.0092532617747756,1.1399,1.2633,
5219,2019-01-04,0.0092344630159756,1.141,1.274,
5220,2019-01-07,0.0092064076597311,1.1468,1.2757,
5221,2019-01-08,0.0092106475085198,1.1444,1.2724,
5222,2019-01-09,0.0092267946115519,1.1524,1.2764,
5223,2019-01-10,0.0092344630159756,1.1517,1.2768,
5224,2019-01-11,0.0092302012183865,1.1479,1.2836,
5225,2019-01-14,,,,
5226,2019-01-15,0.0091979396615158,1.1392,1.2761,
5227,2019-01-16,0.0091877986034546,1.1408,1.2862,
5228,2019-01-17,0.0091734703238235,1.1386,1.294,
5229,2019-01-18,0.0091082976591675,1.1362,1.2898,
5230,2019-01-21,,,,
5231,2019-01-22,0.0091457837936711,1.1359,1.2955,
5232,2019-01-23,0.0091374269005847,1.139,1.3074,
5233,2019-01-24,0.0091141086401749,1.1322,1.3027,
5234,2019-01-25,0.0091240875912408,1.1407,1.3176,
5235,2019-01-28,0.0091575091575091,1.1438,1.3158,
5236,2019-01-29,0.009144111192392,1.1424,1.3146,
5237,2019-01-30,0.009126585744273,1.1418,1.3062,
5238,2019-01-31,0.0091877986034546,1.1454,1.3135,
5239,2019-02-01,0.0091282519397535,1.1474,1.3094,
5240,2019-02-04,0.009094216078574,1.1438,1.3068,
5241,2019-02-05,0.0090917356123283,1.1406,1.2947,
5242,2019-02-06,0.0091116173120728,1.138,1.2956,
5243,2019-02-07,0.0091157702825888,1.1357,1.2966,
5244,2019-02-08,0.0091107871720116,1.1326,1.2933,
5245,2019-02-11,0.0090579710144927,1.1277,1.2862,
5246,2019-02-12,0.0090497737556561,1.1316,1.2887,
5247,2019-02-13,0.0090203860725239,1.1288,1.2865,
5248,2019-02-14,0.0090350560173473,1.1284,1.2793,
5249,2019-02-15,0.0090464990048851,1.1268,1.2857,
5250,2019-02-18,,,,
5251,2019-02-19,0.0090350560173473,1.1328,1.3036,
5252,2019-02-20,,,,
5253,2019-02-21,0.0090317919075144,1.1338,1.306,
5254,2019-02-22,0.00903342366757,1.1342,1.3067,
5255,2019-02-25,0.009003331232556,1.1345,1.3059,
5256,2019-02-26,0.0090285301552907,1.1374,1.3252,
5257,2019-02-27,0.0090155066714749,1.137,1.3318,
5258,2019-02-28,0.0089782725803555,1.1379,1.3274,
5259,2019-03-01,0.0089373491822325,1.1376,1.3222,
5260,2019-03-04,0.0089541547277936,1.1328,1.3186,
5261,2019-03-05,0.0089301661010894,1.13,1.3141,
5262,2019-03-06,0.0089557585527494,1.132,1.3148,
5263,2019-03-07,0.0089605734767025,1.1214,1.3107,
5264,2019-03-08,0.0090000900009,1.1243,1.301,
5265,2019-03-11,0.0089919971225609,1.1226,1.3095,
5266,2019-03-12,0.0089782725803555,1.1276,1.3101,
5267,2019-03-13,0.0089903802930863,1.131,1.323,
5268,2019-03-14,0.0089517500671381,1.1304,1.3281,
5269,2019-03-15,0.0089629828807026,1.1326,1.3278,
5270,2019-03-18,0.008975854950184,1.1337,1.3223,
5271,2019-03-19,0.0089782725803555,1.1346,1.3263,
5272,2019-03-20,0.008975854950184,1.1352,1.3191,
5273,2019-03-21,0.0090203860725239,1.1361,1.3073,
5274,2019-03-22,0.0091107871720116,1.1282,1.3219,
5275,2019-03-25,0.0090834771550549,1.1324,1.3203,
5276,2019-03-26,0.0090497737556561,1.128,1.3215,
5277,2019-03-27,0.0090596122485957,1.125,1.3192,
5278,2019-03-28,0.0090464990048851,1.1236,1.3088,
5279,2019-03-29,0.0090350560173473,1.1228,1.3032,
5280,2019-04-01,0.0089855332914008,1.121,1.3144,103.422
5281,2019-04-02,0.0089831117499101,1.1186,1.3035,
5282,2019-04-03,0.0089702188733405,1.1242,1.3181,
5283,2019-04-04,0.0089645898700134,1.1216,1.3072,
5284,2019-04-05,0.0089517500671381,1.1217,1.301,
5285,2019-04-08,0.008971023593792,1.1262,1.3048,
5286,2019-04-09,0.0090025207057976,1.1278,1.3048,
5287,2019-04-10,0.0090155066714749,1.1266,1.31,
5288,2019-04-11,0.0089702188733405,1.1262,1.3068,
5289,2019-04-12,0.0089285714285714,1.1304,1.3086,
5290,2019-04-15,0.0089285714285714,1.1304,1.3105,
5291,2019-04-16,0.0089325591782045,1.1293,1.3049,
5292,2019-04-17,0.0089285714285714,1.1297,1.3036,
5293,2019-04-18,0.008933357155619,1.1241,1.3003,
5294,2019-04-19,0.0089349535382416,1.1246,1.3003,
5295,2019-04-22,0.008933357155619,1.1258,1.2983,
5296,2019-04-23,0.0089397461112104,1.1213,1.2943,
5297,2019-04-24,0.0089437438511761,1.1192,1.2947,
5298,2019-04-25,0.0089613764674253,1.114,1.2901,
5299,2019-04-26,0.0089605734767025,1.1154,1.293,
5300,2019-04-29,0.0089445438282647,1.1166,1.2924,
5301,2019-04-30,0.0089766606822262,1.1201,1.303,
5302,2019-05-01,0.0089944234574563,1.1246,1.3091,
5303,2019-05-02,0.008977466558937,1.1184,1.3032,
5304,2019-05-03,0.0089863407620416,1.1186,1.3139,
5305,2019-05-06,0.0090203860725239,1.1197,1.3093,
5306,2019-05-07,0.0090628965017219,1.1178,1.3052,
5307,2019-05-08,0.0090810025426807,1.1206,1.3014,
5308,2019-05-09,0.0091282519397535,1.1228,1.3013,
5309,2019-05-10,0.0091274187659729,1.1241,1.3036,
5310,2019-05-13,0.0091591866642242,1.1232,1.2961,
5311,2019-05-14,0.0091174325309992,1.1207,1.2921,
5312,2019-05-15,0.0091257528746121,1.1208,1.2878,
5313,2019-05-16,0.0091000091000091,1.1178,1.2803,
5314,2019-05-17,0.0090991810737033,1.1166,1.2723,
5315,2019-05-20,0.009094216078574,1.117,1.2718,
5316,2019-05-21,0.0090415913200723,1.1158,1.2747,
5317,2019-05-22,0.0090678273485672,1.1156,1.2674,
5318,2019-05-23,0.0091257528746121,1.1172,1.2666,
5319,2019-05-24,0.0091424392027793,1.1197,1.27,
5320,2019-05-27,,,,
5321,2019-05-28,0.0091332541784637,1.1177,1.2668,
5322,2019-05-29,0.009154155986818,1.1136,1.2631,
5323,2019-05-30,0.0091182638825567,1.114,1.2619,
5324,2019-05-31,0.0092030185900975,1.1149,1.262,
5325,2019-06-03,0.0092259433527078,1.1206,1.2621,
5326,2019-06-04,0.0092336103416435,1.1236,1.2675,
5327,2019-06-05,0.0092421441774491,1.1242,1.2706,
5328,2019-06-06,0.0092524056254626,1.1294,1.2713,
5329,2019-06-07,0.0092464170134073,1.1324,1.274,
5330,2019-06-10,0.0092114959469417,1.1311,1.2684,
5331,2019-06-11,0.009214891264283,1.1316,1.2724,
5332,2019-06-12,0.0092233905183545,1.131,1.2693,
5333,2019-06-13,0.0092216894135005,1.1275,1.2678,
5334,2019-06-14,0.0092216894135005,1.1217,1.2601,
5335,2019-06-17,0.0092114959469417,1.1235,1.2568,
5336,2019-06-18,0.0092259433527078,1.1196,1.2547,
5337,2019-06-19,0.0092284976005906,1.1214,1.2625,
5338,2019-06-20,0.0093005952380952,1.1284,1.27,
5339,2019-06-21,0.0092980009298,1.1328,1.2703,
5340,2019-06-24,0.0093144560357675,1.1393,1.2728,
5341,2019-06-25,0.0093527871305649,1.1386,1.2721,
5342,2019-06-26,0.009290226681531,1.139,1.2697,
5343,2019-06-27,0.0092824654228163,1.1372,1.2674,
5344,2019-06-28,0.0092729970326409,1.1374,1.2704,
5345,2019-07-01,0.0092233905183545,1.1307,1.2644,103.674
5346,2019-07-02,0.0092609742544915,1.1301,1.2599,
5347,2019-07-03,0.0092729970326409,1.1275,1.2568,
5348,2019-07-04,,,,
5349,2019-07-05,0.0092123445416858,1.1216,1.2506,
5350,2019-07-08,0.0091979396615158,1.1208,1.2503,
5351,2019-07-09,0.0091928663357234,1.121,1.2463,
5352,2019-07-10,0.0092216894135005,1.126,1.2507,
5353,2019-07-11,0.0092344630159756,1.1261,1.2549,
5354,2019-07-12,0.0092592592592592,1.1254,1.2553,
5355,2019-07-15,0.0092686996014459,1.126,1.2523,
5356,2019-07-16,0.0092293493308721,1.1212,1.2408,
5357,2019-07-17,0.0092506938020351,1.1232,1.2438,
5358,2019-07-18,0.0092816038611472,1.1228,1.2494,
5359,2019-07-19,0.009278159213212,1.122,1.25,
5360,2019-07-22,0.0092669817440459,1.1214,1.2475,
5361,2019-07-23,0.0092541180825467,1.1156,1.2449,
5362,2019-07-24,0.0092524056254626,1.1141,1.2498,
5363,2019-07-25,0.0092097992263768,1.1156,1.2471,
5364,2019-07-26,0.009200478424878,1.1121,1.2387,
5365,2019-07-29,0.0091861106007716,1.1142,1.2236,
5366,2019-07-30,0.0092030185900975,1.1148,1.2148,
5367,2019-07-31,0.0092097992263768,1.113,1.222,
5368,2019-08-01,0.0092353158478019,1.1062,1.2145,
5369,2019-08-02,0.009377344336084,1.1112,1.2132,
5370,2019-08-05,0.0094321826070552,1.1197,1.2165,
5371,2019-08-06,0.009394081728511,1.1196,1.2149,
5372,2019-08-07,0.0094679038060973,1.1236,1.2158,
5373,2019-08-08,0.0094304036212749,1.121,1.2138,
5374,2019-08-09,0.0094966761633428,1.1222,1.2085,
5375,2019-08-12,0.0094894666919719,1.1212,1.207,
5376,2019-08-13,0.0093808630393996,1.1182,1.2067,
5377,2019-08-14,0.009452689290103,1.1144,1.2068,
5378,2019-08-15,0.0094232943837165,1.1106,1.2112,
5379,2019-08-16,0.0094037991348504,1.1091,1.2152,
5380,2019-08-19,0.0093896713615023,1.1096,1.2138,
5381,2019-08-20,0.0094029149036201,1.1092,1.2153,
5382,2019-08-21,0.0093879083740142,1.1098,1.2142,
5383,2019-08-22,0.0093949642991356,1.1089,1.225,
5384,2019-08-23,0.0094966761633428,1.1148,1.2261,
5385,2019-08-26,0.0094339622641509,1.1112,1.2232,
5386,2019-08-27,0.0094517958412098,1.1094,1.2288,
5387,2019-08-28,0.0094464386926128,1.1084,1.2248,
5388,2019-08-29,0.0093896713615023,1.1059,1.2197,
5389,2019-08-30,0.0094073377234242,1.0989,1.2166,
5390,2019-09-02,,,,
5391,2019-09-03,0.0094446543256516,1.0968,1.2086,
5392,2019-09-04,0.00940910801656,1.1025,1.219,
5393,2019-09-05,0.0093492894540014,1.1038,1.2337,
5394,2019-09-06,0.0093632958801498,1.1042,1.2299,
5395,2019-09-09,0.0093335822288594,1.1056,1.2368,
5396,2019-09-10,0.009316191540898,1.1042,1.2355,
5397,2019-09-11,0.0092824654228163,1.1001,1.2329,
5398,2019-09-12,0.0092618319903676,1.1074,1.2357,
5399,2019-09-13,0.0092489826119126,1.1074,1.2462,
5400,2019-09-16,0.0092644061515656,1.1006,1.2423,
5401,2019-09-17,0.0092489826119126,1.1063,1.2493,
5402,2019-09-18,0.0092447074050106,1.1061,1.2478,
5403,2019-09-19,0.0092592592592592,1.1046,1.2481,
5404,2019-09-20,0.0092635479388605,1.1004,1.2489,
5405,2019-09-23,0.0093049223038987,1.0991,1.2428,
5406,2019-09-24,0.0093179276928811,1.0999,1.2475,
5407,2019-09-25,0.009278159213212,1.0949,1.2363,
5408,2019-09-26,0.0092876381536175,1.0938,1.2343,
5409,2019-09-27,0.0092549745488199,1.0942,1.2312,
5410,2019-09-30,0.0092498381278327,1.0905,1.2305,
5411,2019-10-01,0.0092850510677808,1.0932,1.2242,104.08
5412,2019-10-02,0.0093274881074526,1.0951,1.2313,
5413,2019-10-03,0.0093668040464593,1.0991,1.239,
5414,2019-10-04,0.0093536619586568,1.0974,1.2309,
5415,2019-10-07,0.0093405566971791,1.0984,1.2322,
5416,2019-10-08,0.0093405566971791,1.0949,1.2206,
5417,2019-10-09,0.0093083868565577,1.0978,1.2215,
5418,2019-10-10,0.0092669817440459,1.1018,1.2382,
5419,2019-10-11,0.009214891264283,1.1039,1.2683,
5420,2019-10-14,,,,
5421,2019-10-15,0.0091886428374529,1.1036,1.2737,
5422,2019-10-16,0.0091987857602796,1.1075,1.2854,
5423,2019-10-17,0.0092157404847479,1.1129,1.2853,
5424,2019-10-18,0.0092216894135005,1.1155,1.2904,
5425,2019-10-21,0.0092106475085198,1.1145,1.2983,
5426,2019-10-22,0.0092114959469417,1.1138,1.2948,
5427,2019-10-23,0.0092047128129602,1.1118,1.2886,
5428,2019-10-24,0.0092064076597311,1.1098,1.281,
5429,2019-10-25,0.0091954022988505,1.1081,1.2833,
5430,2019-10-28,0.0091726288754357,1.1094,1.286,
5431,2019-10-29,0.0091886428374529,1.1117,1.2905,
5432,2019-10-30,0.0091844232182218,1.1123,1.2872,
5433,2019-10-31,0.0092515496345637,1.1155,1.2939,
5434,2019-11-01,0.0092455621301775,1.1169,1.295,
5435,2019-11-04,0.0092114959469417,1.1144,1.2906,
5436,2019-11-05,0.0091633831210482,1.107,1.287,
5437,2019-11-06,0.0091861106007716,1.1076,1.2872,
5438,2019-11-07,0.0091390970572107,1.1045,1.2829,
5439,2019-11-08,0.0091625435220817,1.1019,1.279,
5440,2019-11-11,,,,
5441,2019-11-12,0.0091667430561921,1.1017,1.2855,
5442,2019-11-13,0.0091886428374529,1.1004,1.284,
5443,2019-11-14,0.0092310532631773,1.1016,1.2879,
5444,2019-11-15,0.0091911764705882,1.1046,1.2901,
5445,2019-11-18,0.0092072553171899,1.1079,1.2965,
5446,2019-11-19,0.0092089511004696,1.1075,1.2926,
5447,2019-11-20,0.0092021717125241,1.1063,1.2918,
5448,2019-11-21,0.0092140422003132,1.1067,1.2915,
5449,2019-11-22,0.0092021717125241,1.1029,1.2829,
5450,2019-11-25,0.0091785222579164,1.1009,1.2885,
5451,2019-11-26,0.00916506278068,1.1012,1.285,
5452,2019-11-27,0.0091424392027793,1.1002,1.2881,
5453,2019-11-28,,,,
5454,2019-11-29,0.0091349228099022,1.1019,1.2939,
5455,2019-12-02,0.0091667430561921,1.1075,1.2936,
5456,2019-12-03,0.0092140422003132,1.1089,1.3002,
5457,2019-12-04,0.0091852668320014,1.1076,1.3095,
5458,2019-12-05,0.009200478424878,1.1104,1.3165,
5459,2019-12-06,0.0092030185900975,1.1052,1.3127,
5460,2019-12-09,0.0092089511004696,1.1067,1.3157,
5461,2019-12-10,0.0091970937183849,1.109,1.3178,
5462,2019-12-11,0.0092021717125241,1.1092,1.3176,
5463,2019-12-12,0.0091608647856357,1.1115,1.3133,
5464,2019-12-13,0.0091508052708638,1.1128,1.3349,
5465,2019-12-16,0.009120758847136,1.1139,1.333,
5466,2019-12-17,0.0091307523739956,1.1148,1.3116,
5467,2019-12-18,0.0091257528746121,1.1113,1.3078,
5468,2019-12-19,0.0091549940492538,1.1128,1.3034,
5469,2019-12-20,0.0091365920511649,1.1076,1.3036,
5470,2019-12-23,0.0091416034372428,1.1091,1.2917,
5471,2019-12-24,0.0091424392027793,1.1084,1.2955,
5472,2019-12-25,,,,
5473,2019-12-26,0.0091182638825567,1.1102,1.3007,
5474,2019-12-27,0.0091349228099022,1.1174,1.309,
5475,2019-12-30,0.0091869545245751,1.1217,1.314,
5476,2019-12-31,0.0092021717125241,1.1227,1.3269,
5477,2020-01-01,,,,104.416
5478,2020-01-02,0.009222539887485,1.1166,1.3128,
5479,2020-01-03,0.0092644061515656,1.1173,1.3091,
5480,2020-01-06,0.0092284976005906,1.1187,1.3163,
5481,2020-01-07,0.0092140422003132,1.1138,1.3127,
5482,2020-01-08,0.0091717875813996,1.1117,1.311,
5483,2020-01-09,0.0091349228099022,1.1106,1.3069,
5484,2020-01-10,0.0091324200913242,1.1119,1.306,
5485,2020-01-13,0.0090966978986627,1.1138,1.2983,
5486,2020-01-14,0.0090867787369377,1.113,1.3018,
5487,2020-01-15,0.0090958704748044,1.116,1.303,
5488,2020-01-16,0.0090777051561365,1.1131,1.3076,
5489,2020-01-17,0.0090777051561365,1.1093,1.3029,
5490,2020-01-20,,,,
5491,2020-01-21,0.0090950432014552,1.1096,1.3047,
5492,2020-01-22,0.0090966978986627,1.1085,1.3136,
5493,2020-01-23,0.0091416034372428,1.1041,1.3104,
5494,2020-01-24,0.0091482938431982,1.1026,1.3071,
5495,2020-01-27,0.0091785222579164,1.1019,1.3054,
5496,2020-01-28,0.0091600256480718,1.1008,1.2996,
5497,2020-01-29,0.0091617040769583,1.1004,1.3012,
5498,2020-01-30,0.0091954022988505,1.1032,1.3106,
5499,2020-01-31,0.0092165898617511,1.1082,1.3195,
5500,2020-02-03,0.0092089511004696,1.1062,1.3006,
5501,2020-02-04,0.0091399323645005,1.1043,1.3029,
5502,2020-02-05,0.0091124476034262,1.1006,1.3,
5503,2020-02-06,0.0091000091000091,1.0979,1.2935,
5504,2020-02-07,0.0091066387396411,1.095,1.2908,
5505,2020-02-10,0.0091099571832012,1.0916,1.2919,
5506,2020-02-11,0.0091091273456002,1.0917,1.2945,
5507,2020-02-12,0.009090909090909,1.0893,1.2978,
5508,2020-02-13,0.0091066387396411,1.0848,1.3051,
5509,2020-02-14,0.0091099571832012,1.0839,1.3039,
5510,2020-02-17,,,,
5511,2020-02-18,0.0091074681238615,1.0815,1.3017,
5512,2020-02-19,0.0089952325267608,1.0794,1.2934,
5513,2020-02-20,0.0089397461112104,1.0797,1.2877,
5514,2020-02-21,0.008949346697691,1.0855,1.2966,
5515,2020-02-24,0.0090448625180897,1.0857,1.2923,
5516,2020-02-25,0.0090719404880703,1.0868,1.3004,
5517,2020-02-26,0.0090612540775643,1.0887,1.2921,
5518,2020-02-27,0.0090785292782569,1.0977,1.2876,
5519,2020-02-28,0.0092489826119126,1.1001,1.2778,
5520,2020-03-02,0.0092575448990927,1.1164,1.2791,
5521,2020-03-03,0.0093214019388516,1.1175,1.2827,
5522,2020-03-04,0.009316191540898,1.113,1.2836,
5523,2020-03-05,0.0093843843843843,1.1202,1.2939,
5524,2020-03-06,0.0094957743804007,1.1319,1.301,
5525,2020-03-09,0.0097541943035505,1.142,1.31,
5526,2020-03-10,0.009642271719217,1.1342,1.2933,
5527,2020-03-11,0.0095410743249689,1.128,1.2887,
5528,2020-03-12,0.0094634238667549,1.1081,1.2541,
5529,2020-03-13,0.0093327111525898,1.1066,1.2406,
5530,2020-03-16,0.0094661113214691,1.1139,1.2278,
5531,2020-03-17,0.0093101201005492,1.0971,1.2017,
5532,2020-03-18,0.0092208390963577,1.0833,1.176,
5533,2020-03-19,0.0090843023255813,1.0699,1.1662,
5534,2020-03-20,0.008984725965858,1.0682,1.1743,
5535,2020-03-23,0.0089798850574712,1.076,1.1492,
5536,2020-03-24,0.0089734386216798,1.0794,1.1784,
5537,2020-03-25,0.0089742439199497,1.0835,1.1763,
5538,2020-03-26,0.0091365920511649,1.1025,1.214,
5539,2020-03-27,0.0092455621301775,1.1059,1.236,
5540,2020-03-30,0.0092541180825467,1.1018,1.2392,
5541,2020-03-31,0.009299730307821,1.1016,1.2454,
5542,2020-04-01,0.0093414292386735,1.0934,1.2394,103.962
5543,2020-04-02,0.0092721372276309,1.0862,1.238,
5544,2020-04-03,0.0092140422003132,1.0797,1.2228,
5545,2020-04-06,0.00916506278068,1.0808,1.2298,
5546,2020-04-07,0.0091768376617417,1.0886,1.2343,
5547,2020-04-08,0.0091996320147194,1.0864,1.2394,
5548,2020-04-09,0.0092267946115519,1.0931,1.2458,
5549,2020-04-10,0.0092259433527078,1.0951,1.2485,
5550,2020-04-13,0.0092945441026117,1.0906,1.2518,
5551,2020-04-14,0.0093388121031004,1.0971,1.2617,
5552,2020-04-15,0.0093092533978774,1.0909,1.2523,
5553,2020-04-16,0.0092833271444485,1.084,1.2433,
5554,2020-04-17,0.0093005952380952,1.0883,1.2503,
5555,2020-04-20,0.00928591326957,1.0874,1.2467,
5556,2020-04-21,0.00928591326957,1.0854,1.2266,
5557,2020-04-22,0.0092755774046934,1.0829,1.2332,
5558,2020-04-23,0.009289363678588,1.0815,1.2369,
5559,2020-04-24,0.009307520476545,1.0798,1.2335,
5560,2020-04-27,0.0093266181682521,1.0829,1.2421,
5561,2020-04-28,0.0093606664794533,1.0836,1.2438,
5562,2020-04-29,0.0093747070404049,1.0853,1.2429,
5563,2020-04-30,0.0093510379652141,1.0934,1.2602,
5564,2020-05-01,0.0093668040464593,1.0998,1.2509,
5565,2020-05-04,0.0093615427822505,1.0911,1.243,
5566,2020-05-05,0.0093879083740142,1.0844,1.2449,
5567,2020-05-06,0.0094277364004902,1.0806,1.2347,
5568,2020-05-07,0.0094020308386611,1.0815,1.2349,
5569,2020-05-08,0.0093896713615023,1.0854,1.2436,
5570,2020-05-11,0.0092850510677808,1.0818,1.233,
5571,2020-05-12,0.0093170595360104,1.0864,1.2299,
5572,2020-05-13,0.0093527871305649,1.0837,1.2225,
5573,2020-05-14,0.0093379400504248,1.08,1.2194,
5574,2020-05-15,0.0093222709051925,1.0816,1.2129,
5575,2020-05-18,0.0093240093240093,1.0904,1.2211,
5576,2020-05-19,0.0092686996014459,1.0937,1.2255,
5577,2020-05-20,0.0093057882002605,1.098,1.2257,
5578,2020-05-21,0.00928591326957,1.0953,1.2227,
5579,2020-05-22,0.0093023255813953,1.0894,1.2178,
5580,2020-05-25,,,,
5581,2020-05-26,0.009290226681531,1.097,1.2337,
5582,2020-05-27,0.0092772984506911,1.0969,1.2231,
5583,2020-05-28,0.0092876381536175,1.1069,1.2325,
5584,2020-05-29,0.0092790201354736,1.1107,1.232,
5585,2020-06-01,0.0092971364819635,1.1123,1.2472,
5586,2020-06-02,0.009208103130755,1.1166,1.2531,
5587,2020-06-03,0.0091844232182218,1.1246,1.26,
5588,2020-06-04,0.0091743119266055,1.1322,1.2608,
5589,2020-06-05,0.0091174325309992,1.1297,1.2703,
5590,2020-06-08,0.0092199889360132,1.1293,1.2694,
5591,2020-06-09,0.009288500835965,1.1348,1.2736,
5592,2020-06-10,0.0093240093240093,1.1355,1.2758,
5593,2020-06-11,0.0093747070404049,1.1378,1.2635,
5594,2020-06-12,0.0093144560357675,1.1253,1.2527,
5595,2020-06-15,0.0093170595360104,1.127,1.2543,
5596,2020-06-16,0.0093153237074988,1.1259,1.2586,
5597,2020-06-17,0.0093231400335633,1.1219,1.2526,
5598,2020-06-18,0.009365049634763,1.1216,1.243,
5599,2020-06-19,0.0093554121059032,1.1189,1.2362,
5600,2020-06-22,0.0093597903406963,1.126,1.2447,
5601,2020-06-23,0.0093949642991356,1.1322,1.2531,
5602,2020-06-24,0.0093606664794533,1.1272,1.2432,
5603,2020-06-25,0.0093274881074526,1.1221,1.2406,
5604,2020-06-26,0.0093292284728052,1.1215,1.2337,
5605,2020-06-29,0.0092841890260885,1.1237,1.2279,
5606,2020-06-30,0.0092790201354736,1.1237,1.2369,
5607,2020-07-01,0.0093023255813953,1.1259,1.2474,104.819
5608,2020-07-02,0.0092980009298,1.1237,1.2469,
5609,2020-07-03,,,,
5610,2020-07-06,0.0093023255813953,1.1307,1.2482,
5611,2020-07-07,0.009299730307821,1.1299,1.2572,
5612,2020-07-08,0.0093118539901294,1.1329,1.2593,
5613,2020-07-09,0.0093222709051925,1.1298,1.2614,
5614,2020-07-10,0.0093659267584527,1.1318,1.2654,
5615,2020-07-13,0.0093266181682521,1.1364,1.2614,
5616,2020-07-14,0.0093283582089552,1.1406,1.2546,
5617,2020-07-15,0.0093527871305649,1.1406,1.2586,
5618,2020-07-16,0.0093414292386735,1.1433,1.2621,
5619,2020-07-17,0.0093405566971791,1.1438,1.255,
5620,2020-07-20,0.0093274881074526,1.1442,1.2658,
5621,2020-07-21,0.0093615427822505,1.1495,1.2736,
5622,2020-07-22,0.0093300988990483,1.1587,1.2729,
5623,2020-07-23,0.0093606664794533,1.1623,1.2759,
5624,2020-07-24,0.009452689290103,1.1635,1.2791,
5625,2020-07-27,0.00949757811758,1.175,1.2887,
5626,2020-07-28,0.0095210892126059,1.1733,1.295,
5627,2020-07-29,0.0095183704549781,1.177,1.2974,
5628,2020-07-30,0.0095192765349833,1.1791,1.3035,
5629,2020-07-31,0.0094535829079221,1.1822,1.3133,
5630,2020-08-03,0.0094241824521722,1.175,1.3053,
5631,2020-08-04,0.0094455464248606,1.1766,1.3059,
5632,2020-08-05,0.00948406676783,1.1898,1.3141,
5633,2020-08-06,0.0094768764215314,1.1856,1.3147,
5634,2020-08-07,0.009441087613293,1.1776,1.3043,
5635,2020-08-10,0.009447331128956,1.1756,1.3082,
5636,2020-08-11,0.0093843843843843,1.1764,1.3077,
5637,2020-08-12,0.0093589143659335,1.1796,1.3047,
5638,2020-08-13,0.0093554121059032,1.1818,1.3082,
5639,2020-08-14,0.0093905531035778,1.1833,1.3108,
5640,2020-08-17,0.0094366330093422,1.1869,1.3105,
5641,2020-08-18,0.0094867659614837,1.1928,1.3228,
5642,2020-08-19,0.0094598429666067,1.1898,1.3191,
5643,2020-08-20,0.0094509025611945,1.1862,1.319,
5644,2020-08-21,0.0094446543256516,1.1775,1.3098,
5645,2020-08-24,0.0094428706326723,1.1803,1.3078,
5646,2020-08-25,0.0093984962406015,1.1818,1.3136,
5647,2020-08-26,0.0094224064826156,1.1813,1.3186,
5648,2020-08-27,0.0093967299379815,1.1824,1.3229,
5649,2020-08-28,0.0094966761633428,1.1901,1.3341,
5650,2020-08-31,0.009448223733938,1.195,1.3375,
5651,2020-09-01,0.0094339622641509,1.1949,1.3416,
5652,2020-09-02,0.0094206311822892,1.184,1.3315,
5653,2020-09-03,0.0094215187488223,1.1832,1.3263,
5654,2020-09-04,0.0094037991348504,1.182,1.323,
5655,2020-09-07,,,,
5656,2020-09-08,0.0094366330093422,1.1789,1.3039,
5657,2020-09-09,0.0094135366657253,1.181,1.3011,
5658,2020-09-10,0.0094170825878142,1.188,1.2846,
5659,2020-09-11,0.0094188565508147,1.1831,1.2788,
5660,2020-09-14,0.0094625283875851,1.1874,1.2876,
5661,2020-09-15,0.0094786729857819,1.1846,1.2866,
5662,2020-09-16,0.0095292548122736,1.1835,1.298,
5663,2020-09-17,0.0095447169991409,1.1823,1.2955,
5664,2020-09-18,0.0095748755266181,1.1857,1.295,
5665,2020-09-21,0.0095520106982519,1.1737,1.2794,
5666,2020-09-22,0.0095192765349833,1.1703,1.2726,
5667,2020-09-23,0.009493070058857,1.1677,1.275,
5668,2020-09-24,0.0094858660595712,1.1666,1.2739,
5669,2020-09-25,0.0094705938062316,1.1618,1.2706,
5670,2020-09-28,0.0094786729857819,1.166,1.2865,
5671,2020-09-29,0.0094625283875851,1.1717,1.2847,
5672,2020-09-30,0.0094714908126539,1.1723,1.2921,
5673,2020-10-01,0.0094759783947692,1.1752,1.2901,105.343
5674,2020-10-02,0.0094912680334092,1.1706,1.2928,
5675,2020-10-05,0.0094607379375591,1.1784,1.2972,
5676,2020-10-06,0.0094661113214691,1.1778,1.2945,
5677,2020-10-07,0.0094366330093422,1.1766,1.2914,
5678,2020-10-08,0.009435742592942,1.1753,1.2944,
5679,2020-10-09,0.009458948164964,1.1819,1.3003,
5680,2020-10-12,,,,
5681,2020-10-13,0.009474182851729,1.1737,1.2968,
5682,2020-10-14,0.0095165588123334,1.1755,1.3023,
